type_code,freq_code,ref_period_id,ref_year,ref_month,period,reporter_code,reporter_iso,reporter_desc,flow_code,flow_desc,partner_code,partner_iso,partner_desc,partner2code,partner2iso,partner2desc,classification_code,classification_search_code,is_original_classification,cmd_code,cmd_desc,aggr_level,is_leaf,customs_code,customs_desc,mos_code,mot_code,mot_desc,qty_unit_code,qty_unit_abbr,qty,is_qty_estimated,alt_qty_unit_code,alt_qty_unit_abbr,alt_qty,is_alt_qty_estimated,net_wgt,is_net_wgt_estimated,gross_wgt,is_gross_wgt_estimated,cifvalue,fobvalue,primary_value,legacy_estimation_flag,is_reported,is_aggregate,dataset_name,source
C,A,20210101,2021,52,2021,251,FRA,France,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3437130000.0,False,8,kg,3437130000.0,False,3437130000.0,False,0.0,False,1881028653.827,,1881028653.827,0,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,826,GBR,United Kingdom,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1617973970.0,False,8,kg,1617973970.0,False,1617973970.0,False,0.0,False,190921301.998,0.0,190921301.998,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,826,GBR,United Kingdom,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,271111,Liquefied Natural Gas Divestment,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2265324400.0,False,18,TJ,122120.0,False,2265324400.0,False,0.0,False,1231702302.182,0.0,1231702302.182,0,False,True,UN Comtrade,https://comtradeapi.un.org ; HS Code: 271111
C,A,20210101,2021,52,2021,826,GBR,United Kingdom,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2725943000.0,False,8,kg,2725943000.0,False,2725943000.0,False,0.0,False,1420634986.783,0.0,1420634986.783,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,300,GRC,Greece,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,260732700.0,False,8,kg,260732700.0,False,260732700.0,False,0.0,False,25836925.407,0.0,25836925.407,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,300,GRC,Greece,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1752832400.0,False,8,kg,1752832400.0,False,1752832400.0,False,0.0,False,893376501.63,0.0,893376501.63,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,191,HRV,Croatia,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,475775830.0,False,8,kg,475775830.0,False,475775830.0,False,0.0,False,61675609.0,0.0,61675609.0,0,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,191,HRV,Croatia,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,271111,Liquefied Natural Gas Divestment,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,117326200.0,False,18,TJ,6639.81,False,117326200.0,False,0.0,False,86420363.0,0.0,86420363.0,0,True,False,UN Comtrade,https://comtradeapi.un.org ; HS Code: 271111
C,A,20210101,2021,52,2021,348,HUN,Hungary,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,208895450.0,False,8,kg,208895450.0,False,208895450.0,False,0.0,False,39254830.0,0.0,39254830.0,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,348,HUN,Hungary,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3360435000.0,False,8,kg,3360435000.0,False,3360435000.0,False,0.0,False,1707115390.0,0.0,1707115390.0,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,380,ITA,Italy,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5049960000.0,False,8,kg,5049960000.0,False,5049960000.0,False,0.0,False,691135042.909,,691135042.909,0,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,380,ITA,Italy,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5139670000.0,False,8,kg,5139670000.0,False,5139670000.0,False,0.0,False,2637647548.664,,2637647548.664,0,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,440,LTU,Lithuania,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,281045300.0,False,8,kg,281045300.0,False,281045300.0,False,0.0,False,23618465.0,0.0,23618465.0,0,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,440,LTU,Lithuania,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,271111,Liquefied Natural Gas Divestment,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,219729400.0,False,18,TJ,12114.96,False,219729400.0,False,0.0,False,146607128.0,0.0,146607128.0,0,True,False,UN Comtrade,https://comtradeapi.un.org ; HS Code: 271111
C,A,20210101,2021,52,2021,440,LTU,Lithuania,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5370699000.0,False,8,kg,5370699000.0,False,5370699000.0,False,0.0,False,2724606700.0,0.0,2724606700.0,0,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,442,LUX,Luxembourg,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.0,False,8,kg,2.0,False,2.0,False,0.0,False,10.432,9.702,10.432,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,428,LVA,Latvia,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12031725.0,False,8,kg,12031725.0,False,12031725.0,False,0.0,False,964651.276,0.0,964651.276,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,807,MKD,North Macedonia,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1096340.0,False,8,kg,1096340.0,False,1096340.0,False,0.0,False,183292.84,0.0,183292.84,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,528,NLD,Netherlands,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1889190000.0,False,8,kg,1889190000.0,False,1889190000.0,False,0.0,False,195200392.762,0.0,195200392.762,0,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,528,NLD,Netherlands,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,271111,Liquefied Natural Gas Divestment,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2126070000.0,False,18,TJ,110906.0,False,2126070000.0,False,0.0,False,1599098914.731,0.0,1599098914.731,0,True,False,UN Comtrade,https://comtradeapi.un.org ; HS Code: 271111
C,A,20210101,2021,52,2021,528,NLD,Netherlands,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20038273000.0,False,8,kg,20038273000.0,False,20038273000.0,False,0.0,False,10164330434.88,0.0,10164330434.88,0,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,579,NOR,Norway,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40764840.0,False,8,kg,40764840.0,False,40764840.0,False,0.0,False,8624841.626,,8624841.626,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,579,NOR,Norway,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,271111,Liquefied Natural Gas Divestment,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,94245503.0,False,8,kg,94245503.0,False,94245503.0,False,0.0,False,38456410.676,,38456410.676,0,False,True,UN Comtrade,https://comtradeapi.un.org ; HS Code: 271111
C,A,20210101,2021,52,2021,579,NOR,Norway,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,39469300.0,False,-1,,0.0,False,39469300.0,False,0.0,False,26377356.986,,26377356.986,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,616,POL,Poland,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6884611000.0,False,8,kg,6884611000.0,False,6884611000.0,False,0.0,False,641648139.0,0.0,641648139.0,0,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,616,POL,Poland,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13722995000.0,False,8,kg,13722995000.0,False,13722995000.0,False,0.0,False,6570116508.0,0.0,6570116508.0,0,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,620,PRT,Portugal,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,271111,Liquefied Natural Gas Divestment,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,630434100.0,False,18,TJ,34626.0,False,630434100.0,False,0.0,False,280939351.391,,280939351.391,0,False,True,UN Comtrade,https://comtradeapi.un.org ; HS Code: 271111
C,A,20210101,2021,52,2021,642,ROU,Romania,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,488740200.0,False,8,kg,488740200.0,False,488740200.0,False,0.0,False,54790154.79,0.0,54790154.79,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,642,ROU,Romania,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5386345800.0,False,8,kg,5386345800.0,False,5386345800.0,False,0.0,False,2715971070.37,0.0,2715971070.37,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,703,SVK,Slovakia,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,886972840.0,False,8,kg,886972840.0,False,886972840.0,False,0.0,False,98754199.65,98194921.97,98754199.65,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,703,SVK,Slovakia,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5180950000.0,False,8,kg,5180950000.0,False,5180950000.0,False,0.0,False,2493990011.13,2493990011.13,2493990011.13,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,752,SWE,Sweden,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,644942000.0,False,8,kg,644942000.0,False,644942000.0,False,0.0,False,92742003.632,,92742003.632,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,752,SWE,Sweden,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,271111,Liquefied Natural Gas Divestment,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,157608000.0,False,18,TJ,7787.0,False,157608000.0,False,0.0,False,78872934.437,,78872934.437,0,False,True,UN Comtrade,https://comtradeapi.un.org ; HS Code: 271111
C,A,20210101,2021,52,2021,752,SWE,Sweden,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1581090216.615,True,-1,,0.0,False,1581090216.615,True,0.0,False,808617955.014,,808617955.014,6,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,792,TUR,Türkiye,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13409622900.0,False,8,kg,13409622900.0,False,13409622900.0,False,0.0,False,1344864141.0,1188100363.0,1344864141.0,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20210101,2021,52,2021,842,USA,USA,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10571261280.0,False,19,BBL,66485920.0,False,10571261280.0,False,0.0,False,4842682345.0,0.0,4842682345.0,0,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,56,BEL,Belgium,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,794815500.0,False,8,kg,794815500.0,False,794815500.0,False,0.0,False,258489070.159,,258489070.159,0,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,56,BEL,Belgium,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,271111,Liquefied Natural Gas Divestment,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1687970000.0,False,8,kg,1687970000.0,False,1687970000.0,False,0.0,False,2499253618.427,,2499253618.427,0,True,False,UN Comtrade,https://comtradeapi.un.org ; HS Code: 271111
C,A,20220101,2022,52,2022,56,BEL,Belgium,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5694660.0,False,8,kg,5694660.0,False,5694660.0,False,0.0,False,4652045.751,,4652045.751,0,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,100,BGR,Bulgaria,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,157887850.0,False,8,kg,157887850.0,False,157887850.0,False,0.0,False,33048970.825,,33048970.825,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,100,BGR,Bulgaria,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6038997100.0,False,8,kg,6038997100.0,False,6038997100.0,False,0.0,False,3451248731.13,,3451248731.13,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,203,CZE,Czechia,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11376000.0,False,8,kg,11376000.0,False,11376000.0,False,0.0,False,4005283.0,3696876.0,4005283.0,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,203,CZE,Czechia,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4161550000.0,False,8,kg,4161550000.0,False,4161550000.0,False,0.0,False,2296630222.0,2296630222.0,2296630222.0,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,276,DEU,Germany,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8624986552.0,False,8,kg,8624986552.0,False,8624986552.0,False,0.0,False,2330793751.261,,2330793751.261,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,276,DEU,Germany,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22801939100.0,False,8,kg,22801939100.0,False,22801939100.0,False,0.0,False,13154088585.091,,13154088585.091,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,208,DNK,Denmark,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,72873000.0,False,8,kg,72873000.0,False,72873000.0,False,0.0,False,69999060.454,,69999060.454,0,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,724,ESP,Spain,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1095693100.0,False,8,kg,1095693100.0,False,1095693100.0,False,0.0,False,294145532.675,,294145532.675,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,724,ESP,Spain,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,271111,Liquefied Natural Gas Divestment,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3696430200.0,False,18,TJ,203446.4,False,3696430200.0,False,0.0,False,4585443826.617,,4585443826.617,0,False,True,UN Comtrade,https://comtradeapi.un.org ; HS Code: 271111
C,A,20220101,2022,52,2022,724,ESP,Spain,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,699221000.0,False,8,kg,699221000.0,False,699221000.0,False,0.0,False,404798342.631,,404798342.631,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,233,EST,Estonia,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1294650.0,False,8,kg,1294650.0,False,1294650.0,False,0.0,False,166591.58,,166591.58,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,233,EST,Estonia,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,271111,Liquefied Natural Gas Divestment,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13680840.0,False,18,TJ,765.567,False,13680840.0,False,0.0,False,25812550.33,,25812550.33,0,False,True,UN Comtrade,https://comtradeapi.un.org ; HS Code: 271111
C,A,20220101,2022,52,2022,246,FIN,Finland,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,581660239.0,False,8,kg,581660239.0,False,581660239.0,False,0.0,False,159076263.974,,159076263.974,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,246,FIN,Finland,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,271111,Liquefied Natural Gas Divestment,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,186990810.0,False,18,TJ,9246.0,False,186990810.0,False,0.0,False,103393524.978,,103393524.978,0,False,True,UN Comtrade,https://comtradeapi.un.org ; HS Code: 271111
C,A,20220101,2022,52,2022,246,FIN,Finland,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1660216740.0,False,8,kg,1660216740.0,False,1660216740.0,False,0.0,False,1021689234.586,,1021689234.586,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,251,FRA,France,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,777331800.0,False,8,kg,777331800.0,False,777331800.0,False,0.0,False,250967286.114,,250967286.114,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,251,FRA,France,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,271111,Liquefied Natural Gas Divestment,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4610402073.235,True,18,TJ,0.0,False,4610402073.235,True,0.0,False,5721236649.759,,5721236649.759,6,False,True,UN Comtrade,https://comtradeapi.un.org ; HS Code: 271111
C,A,20220101,2022,52,2022,251,FRA,France,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2495936100.0,False,8,kg,2495936100.0,False,2495936100.0,False,0.0,False,1685128825.308,,1685128825.308,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1091360895.0,False,8,kg,1091360895.0,False,1091360895.0,False,0.0,False,252720173.42,,252720173.42,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,271111,Liquefied Natural Gas Divestment,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,365856400.0,False,18,TJ,19497.0,False,365856400.0,False,0.0,False,520965922.237,,520965922.237,0,False,True,UN Comtrade,https://comtradeapi.un.org ; HS Code: 271111
C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,816016500.0,False,8,kg,816016500.0,False,816016500.0,False,0.0,False,500766084.586,,500766084.586,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,300,GRC,Greece,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15979100.0,False,8,kg,15979100.0,False,15979100.0,False,0.0,False,2885615.455,,2885615.455,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,300,GRC,Greece,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,271111,Liquefied Natural Gas Divestment,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,133400100.0,False,18,TJ,7308.0,False,133400100.0,False,0.0,False,229137709.115,,229137709.115,0,False,True,UN Comtrade,https://comtradeapi.un.org ; HS Code: 271111
